x,y,domain,emotion
-13.854174613952637,36.97211837768555,source,neutral
-12.749674797058105,36.68840408325195,source,neutral
-23.82280158996582,6.831900119781494,source,neutral
-19.76742172241211,-12.609329223632812,source,happy
-18.58596420288086,18.305604934692383,source,happy
-29.518373489379883,-4.018810749053955,source,neutral
-5.531650543212891,32.799312591552734,source,neutral
-5.748605728149414,32.626407623291016,source,neutral
-48.923118591308594,-4.767026424407959,source,neutral
-5.9158759117126465,16.81892967224121,source,neutral
-32.315250396728516,-15.79899787902832,source,neutral
-4.9230170249938965,34.64536666870117,source,neutral
1.287446141242981,15.079442977905273,source,neutral
-18.190876007080078,-32.6317253112793,source,neutral
-7.391982555389404,33.17449951171875,source,angry
-21.59440803527832,-5.949986934661865,source,angry
-26.06682777404785,11.139264106750488,source,angry
27.040395736694336,4.362635612487793,source,angry
8.556310653686523,11.020090103149414,source,angry
-3.748969316482544,-11.800928115844727,source,angry
-8.424598693847656,32.920814514160156,source,angry
-43.60871887207031,-2.1154470443725586,source,neutral
42.34785842895508,-31.118709564208984,source,neutral
-42.81919860839844,-6.971691608428955,source,neutral
36.562461853027344,-32.91871643066406,source,neutral
-30.156665802001953,0.8515849113464355,source,neutral
-27.770753860473633,-12.426738739013672,source,neutral
-40.32391357421875,-6.59196662902832,source,neutral
37.03419876098633,-32.46280288696289,source,neutral
50.51302719116211,-24.01163673400879,source,neutral
-13.635564804077148,-25.780363082885742,source,neutral
58.737789154052734,-20.82180404663086,source,neutral
-27.50588035583496,-12.265608787536621,source,neutral
-39.829132080078125,-2.360494613647461,source,neutral
-43.216819763183594,-4.718902111053467,source,neutral
-12.85013484954834,35.73630142211914,source,neutral
-14.136382102966309,22.58211326599121,source,neutral
-37.67594528198242,-2.8139986991882324,source,neutral
-14.015237808227539,-25.700218200683594,source,neutral
-28.02189826965332,4.511634349822998,source,neutral
42.28567886352539,-30.640457153320312,source,neutral
-17.4626407623291,-27.55437660217285,source,neutral
-17.011253356933594,29.702640533447266,source,neutral
35.28731918334961,-33.627384185791016,source,neutral
-38.88707733154297,-3.7828168869018555,source,neutral
53.16933822631836,-24.269371032714844,source,neutral
-39.65208053588867,-7.645002365112305,source,neutral
-28.268604278564453,-18.977005004882812,source,neutral
-9.821985244750977,-33.5252799987793,source,neutral
54.68645095825195,-23.524110794067383,source,neutral
49.55101776123047,-23.62384605407715,source,neutral
-27.31561279296875,-15.23845386505127,source,neutral
-33.559085845947266,-6.000900745391846,source,angry
-20.73230743408203,-6.4037675857543945,source,angry
-7.204196929931641,31.146318435668945,source,angry
-0.16639019548892975,32.20706558227539,source,angry
-16.4212703704834,-18.27309226989746,source,angry
2.3117761611938477,3.943030834197998,source,angry
-7.631278038024902,-9.166664123535156,source,angry
-8.048023223876953,-9.610712051391602,source,angry
-9.177597045898438,-5.350485801696777,source,angry
